transaction_id,customer_id,product_id,product_name,transaction_date,experiment_condition,referring_channel,region_code,referral_discount,avg_income,churn_rate,brand_affinity_score,price_sensitivity,quality_orientation,aesthetic_importance,retail_price,cogs,review_star,review_text
T0000443,C00127,GO_PLUS,Aura Go Plus,2024-03-10,Influencer,Direct,SE,0,61154,0.09,4,Med,Med,High,260,174.2,,
T0001811,C00491,GO_MAX,Aura Go Max,2024-03-10,Influencer,Search,W,0,50489,0.19,3,High,Med,Med,320,211.2,,
T0002023,C00541,GO_MAX,Aura Go Max,2024-03-11,Influencer,Search,EU,0,70246,0.08,4,Med,Med,High,320,211.2,,
T0002023,C00541,GO_AIR,Aura Go Air,2024-03-11,Influencer,Search,EU,0,70246,0.08,4,Med,Med,High,180,126,,
T0003611,C00990,GO_AIR,Aura Go Air,2024-03-11,Professional,Search,MW,0,69697,0.07,4,Med,High,High,180,126,,
T0003611,C00990,GO_MAX,Aura Go Max,2024-03-11,Professional,Search,MW,0,69697,0.07,4,Med,High,High,320,211.2,,
T0001526,C00413,GO_LITE,Aura Go Lite,2024-03-11,Influencer,Direct,EU,0,63741,0.08,4,Med,Med,High,220,149.6,,
T0002064,C00552,PRO_STUDIO,Aura Pro Studio,2024-03-11,Influencer,Social,MW,0,64056,0.07,4,Med,Med,High,1500,600,4.72,Stepping up from Go Plus to Pro Studio blew me away—stunning detail.
T0003611,C00990,PRO_X,Aura Pro X,2024-03-11,Professional,Search,MW,0,69697,0.07,4,Med,High,High,1400,560,5,Finally understand what ‘resolution’ means—phenomenal upgrade.
T0005121,C01389,PRO_CLASSIC,Aura Pro Classic,2024-03-12,Professional,Social,W,0,65915,0.06,4,Med,Med,High,1200,480,4.49,Finally understand what ‘resolution’ means—phenomenal upgrade.
T0005121,C01389,PRO_STUDIO,Aura Pro Studio,2024-03-12,Professional,Social,W,0,65915,0.06,4,Med,Med,High,1500,600,,
T0004423,C01196,GO_MAX,Aura Go Max,2024-03-12,Influencer,Email,MW,0,67052,0.09,4,Med,Med,Med,320,211.2,,
T0004064,C01103,GO_PLUS,Aura Go Plus,2024-03-12,Influencer,Affiliate,W,0,66211,0.08,3,Med,Med,High,260,174.2,4.25,Loved the portability and simple controls; good value.
T0004064,C01103,GO_PLUS,Aura Go Plus,2024-03-12,Influencer,Affiliate,W,0,66211,0.08,3,Med,Med,High,260,174.2,4.07,"Great everyday set—comfortable, convenient, and stylish."
T0004064,C01103,GO_MAX,Aura Go Max,2024-03-12,Influencer,Affiliate,W,0,66211,0.08,3,Med,Med,High,320,211.2,3.87,Loved the portability and simple controls; good value.
T0005121,C01389,PRO_X,Aura Pro X,2024-03-12,Professional,Social,W,0,65915,0.06,4,Med,Med,High,1400,560,,
T0002206,C00592,GO_LITE,Aura Go Lite,2024-03-13,Influencer,Affiliate,EU,0,49002,0.18,3,High,Med,Med,220,149.6,,
T0002206,C00592,GO_PLUS,Aura Go Plus,2024-03-13,Influencer,Affiliate,EU,0,49002,0.18,3,High,Med,Med,260,174.2,,
T0004312,C01166,GO_LITE,Aura Go Lite,2024-03-13,Influencer,Email,SE,0,62980,0.10,4,Med,Med,High,220,149.6,4.68,Loved the portability and simple controls; good value.
T0003588,C00985,GO_MAX,Aura Go Max,2024-03-13,Control,Social,MW,0,48050,0.18,3,High,Med,High,320,211.2,3.84,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0000827,C00234,GO_LITE,Aura Go Lite,2024-03-13,Influencer,Social,MW,0,49574,0.18,3,High,Med,Med,220,149.6,,
T0005057,C01375,PRO_CLASSIC,Aura Pro Classic,2024-03-14,Control,Affiliate,W,0,83751,0.22,5,Low,High,Med,1200,480,4.95,"Build quality is superb, comfort is solid for long sessions, imaging is precise."
T0005057,C01375,PRO_X,Aura Pro X,2024-03-14,Control,Affiliate,W,0,83751,0.22,5,Low,High,Med,1400,560,4.51,"Build quality is superb, comfort is solid for long sessions, imaging is precise."
T0005057,C01375,PRO_X,Aura Pro X,2024-03-14,Control,Affiliate,W,0,83751,0.22,5,Low,High,Med,1400,560,4.84,Impressive instrument separation and neutral tuning—reference-level clarity.
T0001709,C00466,GO_MAX,Aura Go Max,2024-03-14,Influencer,Affiliate,SW,0,46876,0.18,3,High,Med,Med,320,211.2,,
T0001001,C00274,GO_MAX,Aura Go Max,2024-03-14,Influencer,ReviewSite,EU,0,62972,0.09,3,Med,Med,High,320,211.2,,
T0001186,C00323,GO_AIR,Aura Go Air,2024-03-15,Control,Search,SW,1,46698,0.17,3,High,Med,Med,180,126,4.09,Solid value for money; looks sleek and gets the job done.
T0001858,C00504,GO_AIR,Aura Go Air,2024-03-15,Professional,Email,SE,0,62357,0.09,4,Med,Med,High,180,126,,
T0000369,C00107,GO_MAX,Aura Go Max,2024-03-15,Influencer,Social,NE,0,46692,0.17,3,High,Med,Med,320,211.2,,
T0000369,C00107,GO_ACTIVE,Aura Go Active,2024-03-15,Influencer,Social,NE,0,46692,0.17,3,High,Med,Med,280,193.2,,
T0000594,C00170,GO_ACTIVE,Aura Go Active,2024-03-15,Influencer,Social,W,0,52254,0.17,3,High,Med,Med,280,193.2,,
T0000369,C00107,GO_LITE,Aura Go Lite,2024-03-15,Influencer,Social,NE,0,46692,0.17,3,High,Med,Med,220,149.6,,
T0005249,C01427,PRO_CLASSIC,Aura Pro Classic,2024-03-15,Professional,ReviewSite,W,0,88119,0.21,4,Low,High,Med,1200,480,,
T0000594,C00170,GO_MAX,Aura Go Max,2024-03-15,Influencer,Social,W,0,52254,0.17,3,High,Med,Med,320,211.2,4.28,Very comfy with great battery life; sound is fine for commuting.
T0001518,C00412,PRO_STUDIO,Aura Pro Studio,2024-03-15,Influencer,Search,EU,0,64325,0.09,4,Med,Med,High,1500,600,5,Stepping up from Go Plus to Pro Studio blew me away—stunning detail.
T0005249,C01427,GO_AIR,Aura Go Air,2024-03-15,Professional,ReviewSite,W,0,88119,0.21,4,Low,High,Med,180,126,,
T0004005,C01085,GO_PLUS,Aura Go Plus,2024-03-16,Control,Affiliate,SW,0,66147,0.08,4,Med,High,High,260,174.2,,
T0004005,C01085,GO_LITE,Aura Go Lite,2024-03-16,Control,Affiliate,SW,0,66147,0.08,4,Med,High,High,220,149.6,,
T0002363,C00640,GO_AIR,Aura Go Air,2024-03-16,Influencer,Direct,EU,0,46010,0.17,3,High,Med,Med,180,126,,
T0002363,C00640,GO_MAX,Aura Go Max,2024-03-16,Influencer,Direct,EU,0,46010,0.17,3,High,Med,Med,320,211.2,3.81,Solid value for money; looks sleek and gets the job done.
T0004005,C01085,GO_PLUS,Aura Go Plus,2024-03-16,Control,Affiliate,SW,0,66147,0.08,4,Med,High,High,260,174.2,,
T0004412,C01192,GO_LITE,Aura Go Lite,2024-03-16,Control,Search,SW,0,46858,0.19,3,High,Med,Med,220,149.6,,
T0004485,C01210,PRO_X,Aura Pro X,2024-03-16,Control,Social,SE,0,68135,0.10,4,Med,Med,High,1400,560,4.65,Finally understand what ‘resolution’ means—phenomenal upgrade.
T0004576,C01236,GO_PLUS,Aura Go Plus,2024-03-16,Professional,Direct,W,0,49170,0.19,3,High,Med,Med,260,174.2,3.72,Very comfy with great battery life; sound is fine for commuting.
T0004284,C01158,PRO_X,Aura Pro X,2024-03-16,Influencer,Email,EU,0,69498,0.06,4,Med,High,High,1400,560,,
T0001689,C00462,GO_ACTIVE,Aura Go Active,2024-03-17,Professional,Direct,MW,0,50925,0.18,3,High,Low,Med,280,193.2,4.02,Solid value for money; looks sleek and gets the job done.
T0000411,C00120,GO_LITE,Aura Go Lite,2024-03-17,Influencer,Email,W,0,47686,0.19,3,High,Med,Med,220,149.6,4.35,Very comfy with great battery life; sound is fine for commuting.
T0001141,C00314,GO_LITE,Aura Go Lite,2024-03-17,Influencer,Direct,NE,0,68695,0.07,4,Med,Med,Med,220,149.6,3.41,Battery and comfort are fantastic; a perfect starter.
T0001141,C00314,GO_PLUS,Aura Go Plus,2024-03-17,Influencer,Direct,NE,0,68695,0.07,4,Med,Med,Med,260,174.2,3.97,Loved the portability and simple controls; good value.
T0005509,C01492,GO_PLUS,Aura Go Plus,2024-03-17,Influencer,Search,W,0,51584,0.19,3,High,Low,Med,260,174.2,4.96,Very comfy with great battery life; sound is fine for commuting.
T0001141,C00314,GO_ACTIVE,Aura Go Active,2024-03-17,Influencer,Direct,NE,0,68695,0.07,4,Med,Med,Med,280,193.2,,
T0005004,C01363,GO_MAX,Aura Go Max,2024-03-18,Influencer,Direct,EU,0,51103,0.18,3,High,Med,Med,320,211.2,,
T0004433,C01197,GO_ACTIVE,Aura Go Active,2024-03-18,Professional,Search,SW,0,66420,0.08,4,Med,Med,High,280,193.2,,
T0000418,C00121,GO_ACTIVE,Aura Go Active,2024-03-18,Influencer,Search,MW,0,68255,0.10,4,Med,Med,High,280,193.2,,
T0003454,C00942,GO_PLUS,Aura Go Plus,2024-03-18,Influencer,Social,SW,0,47977,0.19,3,High,Med,Med,260,174.2,,
T0002585,C00714,GO_MAX,Aura Go Max,2024-03-18,Influencer,Social,EU,0,44694,0.18,3,High,Med,Med,320,211.2,4.56,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0000412,C00120,GO_PLUS,Aura Go Plus,2024-03-19,Influencer,Search,W,0,47686,0.19,3,High,Med,Med,260,174.2,,
T0002107,C00567,GO_MAX,Aura Go Max,2024-03-19,Influencer,Direct,SE,0,46283,0.17,3,High,Med,Med,320,211.2,,
T0003970,C01078,GO_ACTIVE,Aura Go Active,2024-03-19,Influencer,Search,SW,0,48844,0.18,3,High,Med,Med,280,193.2,,
T0000649,C00187,GO_MAX,Aura Go Max,2024-03-19,Influencer,Affiliate,EU,0,65805,0.07,4,Med,Med,High,320,211.2,,
T0004589,C01238,GO_PLUS,Aura Go Plus,2024-03-20,Influencer,Social,SW,0,49085,0.18,3,High,Med,Med,260,174.2,,
T0003768,C01027,PRO_STUDIO,Aura Pro Studio,2024-03-20,Influencer,Search,SE,0,61961,0.07,4,Med,Med,High,1500,600,,
T0002960,C00806,GO_AIR,Aura Go Air,2024-03-20,Influencer,ReviewSite,MW,0,48061,0.19,3,High,Med,Med,180,126,,
T0001837,C00499,PRO_CLASSIC,Aura Pro Classic,2024-03-21,Influencer,Social,NE,0,66487,0.06,4,Med,High,High,1200,480,4.39,Finally understand what ‘resolution’ means—phenomenal upgrade.
T0004861,C01323,PRO_X,Aura Pro X,2024-03-21,Influencer,Direct,SW,0,63979,0.08,4,Med,Med,High,1400,560,,
T0001144,C00314,GO_MAX,Aura Go Max,2024-03-21,Influencer,Social,NE,0,68695,0.07,4,Med,Med,Med,320,211.2,,
T0001378,C00381,PRO_STUDIO,Aura Pro Studio,2024-03-21,Control,Email,SW,0,81070,0.24,4,Low,High,Med,1500,600,,
T0004545,C01228,GO_LITE,Aura Go Lite,2024-03-21,Influencer,Email,SE,0,44997,0.18,3,High,Med,Med,220,149.6,3.82,Solid value for money; looks sleek and gets the job done.
T0004951,C01349,GO_AIR,Aura Go Air,2024-03-22,Influencer,ReviewSite,SW,0,59755,0.06,4,Med,Med,High,180,126,,
T0000071,C00022,PRO_STUDIO,Aura Pro Studio,2024-03-22,Professional,ReviewSite,EU,0,80864,0.22,5,Low,High,Med,1500,600,,
T0000425,C00122,GO_LITE,Aura Go Lite,2024-03-22,Professional,Email,NE,0,65680,0.08,4,Med,Med,High,220,149.6,3.84,Battery and comfort are fantastic; a perfect starter.
T0004571,C01236,GO_MAX,Aura Go Max,2024-03-23,Professional,Email,W,0,49170,0.19,3,High,Med,Med,320,211.2,4.35,Very comfy with great battery life; sound is fine for commuting.
T0001460,C00400,GO_PLUS,Aura Go Plus,2024-03-23,Influencer,Social,W,0,48577,0.18,3,High,Med,Med,260,174.2,,
T0003675,C01006,GO_ACTIVE,Aura Go Active,2024-03-23,Professional,Search,NE,0,48694,0.17,3,High,Med,Med,280,193.2,4.42,Solid value for money; looks sleek and gets the job done.
T0003007,C00814,PRO_CLASSIC,Aura Pro Classic,2024-03-23,Control,Email,W,0,69716,0.07,4,Med,Med,High,1200,480,,
T0002636,C00726,GO_LITE,Aura Go Lite,2024-03-23,Influencer,Direct,MW,0,59234,0.08,4,Med,High,Med,220,149.6,,
T0002636,C00726,GO_ACTIVE,Aura Go Active,2024-03-23,Influencer,Direct,MW,0,59234,0.08,4,Med,High,Med,280,193.2,3.68,Loved the portability and simple controls; good value.
T0000009,C00002,PRO_X,Aura Pro X,2024-03-23,Influencer,ReviewSite,MW,0,65685,0.07,4,Med,Med,Med,1400,560,,
T0000737,C00209,PRO_STUDIO,Aura Pro Studio,2024-03-24,Professional,Search,SW,0,86320,0.22,5,Low,High,Med,1500,600,4.8,"Build quality is superb, comfort is solid for long sessions, imaging is precise."
T0004357,C01179,GO_MAX,Aura Go Max,2024-03-24,Professional,ReviewSite,NE,0,51783,0.18,3,High,Med,Med,320,211.2,3.86,Very comfy with great battery life; sound is fine for commuting.
T0004357,C01179,GO_AIR,Aura Go Air,2024-03-24,Professional,ReviewSite,NE,0,51783,0.18,3,High,Med,Med,180,126,,
T0000737,C00209,PRO_X,Aura Pro X,2024-03-24,Professional,Search,SW,0,86320,0.22,5,Low,High,Med,1400,560,4.93,"Build quality is superb, comfort is solid for long sessions, imaging is precise."
T0005234,C01424,PRO_X,Aura Pro X,2024-03-24,Control,Direct,SE,1,88031,0.21,5,Low,High,Med,1400,560,4.26,Soundstage is airy and natural; micro-detail retrieval is exceptional.
T0000737,C00209,PRO_STUDIO,Aura Pro Studio,2024-03-24,Professional,Search,SW,0,86320,0.22,5,Low,High,Med,1500,600,,
T0001311,C00363,GO_LITE,Aura Go Lite,2024-03-24,Professional,Social,NE,0,48735,0.17,3,High,Med,Med,220,149.6,,
T0001450,C00397,GO_MAX,Aura Go Max,2024-03-25,Professional,Search,SW,0,65100,0.08,4,Med,Med,High,320,211.2,4.47,Battery and comfort are fantastic; a perfect starter.
T0003793,C01033,GO_PLUS,Aura Go Plus,2024-03-26,Professional,ReviewSite,SE,0,85661,0.21,5,Low,High,Med,260,174.2,2.58,Detail is smeared and staging is narrow; below expectations for the brand.
T0004542,C01227,GO_PLUS,Aura Go Plus,2024-03-26,Influencer,Social,NE,0,44553,0.18,3,High,Med,Med,260,174.2,4.28,Solid value for money; looks sleek and gets the job done.
T0003793,C01033,PRO_CLASSIC,Aura Pro Classic,2024-03-26,Professional,ReviewSite,SE,0,85661,0.21,5,Low,High,Med,1200,480,5,Impressive instrument separation and neutral tuning—reference-level clarity.
T0003046,C00825,GO_PLUS,Aura Go Plus,2024-03-26,Control,Direct,W,0,54219,0.19,3,High,Med,Med,260,174.2,,
T0005355,C01453,GO_AIR,Aura Go Air,2024-03-26,Control,Direct,W,0,63163,0.08,4,Med,High,High,180,126,4.59,Battery and comfort are fantastic; a perfect starter.
T0004060,C01102,GO_AIR,Aura Go Air,2024-03-27,Influencer,Direct,NE,0,67402,0.08,4,Med,Med,High,180,126,,
T0005348,C01452,GO_AIR,Aura Go Air,2024-03-27,Influencer,Email,SW,0,46350,0.18,3,High,Med,Med,180,126,4.16,Very comfy with great battery life; sound is fine for commuting.
T0003522,C00966,GO_PLUS,Aura Go Plus,2024-03-27,Professional,Social,SE,0,50971,0.21,3,High,Med,Med,260,174.2,,
T0004457,C01204,PRO_CLASSIC,Aura Pro Classic,2024-03-28,Influencer,ReviewSite,NE,0,46288,0.17,3,High,Med,Med,1200,480,,
T0004144,C01124,GO_LITE,Aura Go Lite,2024-03-28,Professional,ReviewSite,EU,0,67959,0.05,4,Med,Med,High,220,149.6,,
T0004144,C01124,GO_LITE,Aura Go Lite,2024-03-28,Professional,ReviewSite,EU,0,67959,0.05,4,Med,Med,High,220,149.6,,
T0004335,C01173,GO_MAX,Aura Go Max,2024-03-28,Influencer,Email,W,0,49075,0.19,3,High,Low,Med,320,211.2,,
T0001563,C00424,GO_LITE,Aura Go Lite,2024-03-28,Influencer,Search,SE,0,47149,0.18,3,High,Med,Med,220,149.6,4.19,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0001839,C00500,GO_AIR,Aura Go Air,2024-03-28,Influencer,Social,SE,0,66150,0.08,3,Med,Med,High,180,126,4.05,Battery and comfort are fantastic; a perfect starter.
T0004457,C01204,GO_LITE,Aura Go Lite,2024-03-28,Influencer,ReviewSite,NE,0,46288,0.17,3,High,Med,Med,220,149.6,,
T0003615,C00991,GO_AIR,Aura Go Air,2024-03-28,Influencer,Search,SE,0,47800,0.17,3,High,Med,Med,180,126,,
T0001563,C00424,GO_AIR,Aura Go Air,2024-03-28,Influencer,Search,SE,0,47149,0.18,3,High,Med,Med,180,126,4.1,Very comfy with great battery life; sound is fine for commuting.
T0002358,C00640,GO_ACTIVE,Aura Go Active,2024-03-29,Influencer,Email,EU,0,46010,0.17,3,High,Med,Med,280,193.2,,
T0001219,C00333,PRO_STUDIO,Aura Pro Studio,2024-03-29,Influencer,Affiliate,SW,0,84704,0.22,5,Low,High,Med,1500,600,4.39,Impressive instrument separation and neutral tuning—reference-level clarity.
T0001304,C00359,PRO_CLASSIC,Aura Pro Classic,2024-03-29,Influencer,Direct,W,0,72033,0.09,3,Med,Med,High,1200,480,4.48,Finally understand what ‘resolution’ means—phenomenal upgrade.
T0002340,C00634,GO_AIR,Aura Go Air,2024-03-29,Control,Social,MW,0,45251,0.19,3,High,Med,Med,180,126,,
T0004258,C01152,GO_AIR,Aura Go Air,2024-03-29,Professional,Email,MW,0,65760,0.07,4,Med,Med,High,180,126,3.83,Loved the portability and simple controls; good value.
T0002968,C00807,GO_LITE,Aura Go Lite,2024-03-29,Professional,Email,NE,1,66667,0.08,4,Med,Med,High,220,149.6,4.35,Battery and comfort are fantastic; a perfect starter.
T0001219,C00333,PRO_CLASSIC,Aura Pro Classic,2024-03-29,Influencer,Affiliate,SW,0,84704,0.22,5,Low,High,Med,1200,480,4.67,Impressive instrument separation and neutral tuning—reference-level clarity.
T0002929,C00798,GO_AIR,Aura Go Air,2024-03-29,Influencer,ReviewSite,NE,0,48633,0.19,3,High,Med,Med,180,126,,
T0001404,C00387,GO_MAX,Aura Go Max,2024-03-30,Influencer,Affiliate,NE,0,49620,0.18,3,High,Med,Med,320,211.2,,
T0003539,C00971,GO_AIR,Aura Go Air,2024-03-30,Influencer,Search,SE,0,48091,0.19,3,High,Med,Med,180,126,,
T0001968,C00528,GO_PLUS,Aura Go Plus,2024-03-30,Professional,Search,EU,0,49058,0.19,3,High,Med,Med,260,174.2,,
T0001090,C00298,PRO_CLASSIC,Aura Pro Classic,2024-03-30,Professional,Search,NE,0,85899,0.20,4,Low,High,Med,1200,480,5,"Build quality is superb, comfort is solid for long sessions, imaging is precise."
T0003539,C00971,GO_MAX,Aura Go Max,2024-03-30,Influencer,Search,SE,0,48091,0.19,3,High,Med,Med,320,211.2,,
T0003618,C00991,GO_AIR,Aura Go Air,2024-03-30,Influencer,ReviewSite,SE,0,47800,0.17,3,High,Med,Med,180,126,,
T0001968,C00528,GO_MAX,Aura Go Max,2024-03-30,Professional,Search,EU,0,49058,0.19,3,High,Med,Med,320,211.2,,
T0000382,C00114,GO_AIR,Aura Go Air,2024-03-30,Influencer,Social,SE,0,69639,0.08,4,Med,Med,High,180,126,,
T0003507,C00958,PRO_CLASSIC,Aura Pro Classic,2024-03-31,Professional,ReviewSite,SW,0,86254,0.22,5,Low,High,Med,1200,480,4.17,Soundstage is airy and natural; micro-detail retrieval is exceptional.
T0001597,C00436,GO_MAX,Aura Go Max,2024-03-31,Control,Email,W,0,47882,0.18,3,High,Med,Med,320,211.2,3.29,Solid value for money; looks sleek and gets the job done.
T0001597,C00436,GO_LITE,Aura Go Lite,2024-03-31,Control,Email,W,0,47882,0.18,3,High,Med,Med,220,149.6,3.91,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0002158,C00578,GO_AIR,Aura Go Air,2024-03-31,Influencer,Affiliate,MW,1,62122,0.08,3,Med,Med,High,180,126,,
T0000326,C00090,GO_AIR,Aura Go Air,2024-03-31,Professional,Social,W,0,53760,0.18,3,High,Med,Med,180,126,3.75,Very comfy with great battery life; sound is fine for commuting.
T0002199,C00591,PRO_STUDIO,Aura Pro Studio,2024-03-31,Influencer,Email,W,0,94597,0.22,5,Low,High,Med,1500,600,4.67,"Build quality is superb, comfort is solid for long sessions, imaging is precise."
T0002887,C00789,GO_AIR,Aura Go Air,2024-03-31,Influencer,Social,MW,0,50863,0.17,3,High,Med,High,180,126,,
T0003354,C00916,GO_AIR,Aura Go Air,2024-03-31,Influencer,Social,EU,0,50687,0.19,3,High,Med,Med,180,126,3.8,Solid value for money; looks sleek and gets the job done.
T0000219,C00061,GO_MAX,Aura Go Max,2024-03-31,Professional,Email,SE,0,52296,0.19,3,High,Low,Med,320,211.2,,
T0000112,C00034,GO_LITE,Aura Go Lite,2024-03-31,Influencer,ReviewSite,SE,0,66245,0.08,4,Med,Med,Med,220,149.6,,
T0000669,C00192,PRO_STUDIO,Aura Pro Studio,2024-03-31,Influencer,Email,MW,0,65809,0.08,4,Med,Med,High,1500,600,,
T0000138,C00039,GO_AIR,Aura Go Air,2024-03-31,Influencer,Email,SE,0,48618,0.19,3,High,Med,Med,180,126,,
T0000112,C00034,GO_MAX,Aura Go Max,2024-03-31,Influencer,ReviewSite,SE,0,66245,0.08,4,Med,Med,Med,320,211.2,,
T0001051,C00287,GO_LITE,Aura Go Lite,2024-03-31,Professional,Affiliate,SW,0,48449,0.17,3,High,Med,Med,220,149.6,3.97,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0003731,C01022,GO_PLUS,Aura Go Plus,2024-04-01,Control,Direct,NE,1,49028,0.18,3,High,Low,Med,260,174.2,4.06,Very comfy with great battery life; sound is fine for commuting.
T0003608,C00988,GO_LITE,Aura Go Lite,2024-04-01,Influencer,Social,EU,0,49630,0.19,3,High,Med,Med,220,149.6,,
T0001216,C00332,GO_PLUS,Aura Go Plus,2024-04-01,Influencer,Search,SW,0,44385,0.18,3,High,Med,Med,260,174.2,,
T0001941,C00523,GO_LITE,Aura Go Lite,2024-04-01,Influencer,ReviewSite,EU,0,72032,0.09,4,Med,Med,High,220,149.6,,
T0001767,C00479,GO_MAX,Aura Go Max,2024-04-01,Influencer,Affiliate,EU,0,69458,0.09,4,Med,Med,High,320,211.2,,
T0001767,C00479,GO_LITE,Aura Go Lite,2024-04-01,Influencer,Affiliate,EU,0,69458,0.09,4,Med,Med,High,220,149.6,,
T0000952,C00263,PRO_X,Aura Pro X,2024-04-01,Professional,Search,NE,0,84716,0.22,4,Low,High,Med,1400,560,4.8,"Build quality is superb, comfort is solid for long sessions, imaging is precise."
T0004813,C01310,GO_PLUS,Aura Go Plus,2024-04-02,Influencer,Search,W,0,67319,0.09,4,Med,Med,High,260,174.2,,
T0005008,C01363,GO_LITE,Aura Go Lite,2024-04-02,Influencer,Social,EU,0,51103,0.18,3,High,Med,Med,220,149.6,3.46,Very comfy with great battery life; sound is fine for commuting.
T0004813,C01310,GO_PLUS,Aura Go Plus,2024-04-02,Influencer,Search,W,0,67319,0.09,4,Med,Med,High,260,174.2,,
T0003938,C01067,PRO_CLASSIC,Aura Pro Classic,2024-04-02,Professional,ReviewSite,SE,0,81423,0.24,4,Low,High,Med,1200,480,5,"Build quality is superb, comfort is solid for long sessions, imaging is precise."
T0002420,C00660,GO_LITE,Aura Go Lite,2024-04-02,Professional,Social,W,1,49733,0.19,3,High,Med,Med,220,149.6,,
T0005167,C01407,GO_LITE,Aura Go Lite,2024-04-02,Professional,Social,EU,0,67240,0.09,4,Med,Med,Med,220,149.6,,
T0003702,C01014,PRO_X,Aura Pro X,2024-04-02,Influencer,Direct,MW,0,77555,0.23,5,Low,High,Med,1400,560,4.7,Impressive instrument separation and neutral tuning—reference-level clarity.
T0003938,C01067,PRO_CLASSIC,Aura Pro Classic,2024-04-02,Professional,ReviewSite,SE,0,81423,0.24,4,Low,High,Med,1200,480,4.81,Soundstage is airy and natural; micro-detail retrieval is exceptional.
T0002898,C00790,PRO_X,Aura Pro X,2024-04-03,Control,Direct,SE,0,60884,0.08,4,Med,Med,High,1400,560,,
T0005403,C01466,PRO_CLASSIC,Aura Pro Classic,2024-04-03,Professional,Direct,W,0,84845,0.23,5,Low,High,Med,1200,480,,
T0003221,C00876,GO_AIR,Aura Go Air,2024-04-03,Control,Social,SE,0,77470,0.21,5,Low,High,Med,180,126,,
T0005403,C01466,PRO_CLASSIC,Aura Pro Classic,2024-04-03,Professional,Direct,W,0,84845,0.23,5,Low,High,Med,1200,480,,
T0004802,C01306,GO_MAX,Aura Go Max,2024-04-03,Influencer,Social,EU,0,65514,0.08,4,Med,High,High,320,211.2,3.98,"Great everyday set—comfortable, convenient, and stylish."
T0000992,C00273,GO_MAX,Aura Go Max,2024-04-04,Influencer,Social,EU,0,72951,0.07,4,Med,Med,High,320,211.2,,
T0005055,C01374,GO_AIR,Aura Go Air,2024-04-04,Professional,Email,MW,0,49101,0.19,3,High,Med,Med,180,126,,
